"","ID","Item","Answer","NotAns","Cat","Col","NonNative","ForeignLang","Most","Number","Yes","Acc.Fil","Acc.Mtn","NotAll","LowAcc","LowMtn","C2.Weber","C3.Weber","Blue","Non.Blue","Yellow"
"4010","ACH5FQOIG109H","Answer.3C_Bal.5",TRUE,0,"3C_Bal","3",0,0,0,5,1,91.7,100,0,0,0,1,1.67,10,10,6
"4011","ACH5FQOIG109H","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,91.7,100,0,0,0,1.1,2.2,11,10,5
"4012","ACH5FQOIG109H","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,91.7,100,0,0,0,1.22,2.2,11,9,5
"4013","ACH5FQOIG109H","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,91.7,100,0,0,0,1.33,2.4,12,9,5
"4014","ACH5FQOIG109H","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,91.7,100,0,0,0,1.5,3,12,8,4
"4015","ACH5FQOIG109H","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,91.7,100,0,0,0,0.67,0.89,8,12,9
"4016","ACH5FQOIG109H","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,91.7,100,0,0,0,0.75,1,9,12,9
"4017","ACH5FQOIG109H","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,0,3,0,91.7,100,0,0,0,0.82,1.13,9,11,8
"4018","ACH5FQOIG109H","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,0,4,0,91.7,100,0,0,0,0.91,1.25,10,11,8
"4019","ACH5FQOIG109H","Answer.3C_Mild.5",TRUE,0,"3C_Mild","3",0,0,0,5,1,91.7,100,0,0,0,1,1.42,10,10,7
"4020","ACH5FQOIG109H","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,91.7,100,0,0,0,1.1,1.57,11,10,7
"4021","ACH5FQOIG109H","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,91.7,100,0,0,0,1.22,1.83,11,9,6
"4022","ACH5FQOIG109H","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,91.7,100,0,0,0,1.33,1.71,12,9,7
"4023","ACH5FQOIG109H","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,91.7,100,0,0,0,1.5,2,12,8,6
"4024","ACH5FQOIG109H","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,0,1,0,91.7,100,0,0,0,0.67,0.73,8,12,11
"4025","ACH5FQOIG109H","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,91.7,100,0,0,0,0.75,0.86,9,12,11
"4026","ACH5FQOIG109H","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,91.7,100,0,0,0,0.82,0.9,9,11,10
"4027","ACH5FQOIG109H","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,0,4,0,91.7,100,0,0,0,0.91,1,10,11,10
"4028","ACH5FQOIG109H","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,0,5,0,91.7,100,0,0,0,1,1.11,10,10,9
"4029","ACH5FQOIG109H","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,0,6,1,91.7,100,0,0,0,1.1,1.22,11,10,9
"4030","ACH5FQOIG109H","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,91.7,100,0,0,0,1.22,1.38,11,9,8
"4031","ACH5FQOIG109H","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,91.7,100,0,0,0,1.33,1.5,12,9,8
"4032","ACH5FQOIG109H","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,91.7,100,0,0,0,1.5,1.71,12,8,7
"4033","A2TD6LB9994K72","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,98.6,100,0,0,0,0.67,0.67,8,12,12
"4034","A2TD6LB9994K72","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,98.6,100,0,0,0,0.75,0.75,9,12,12
"4035","A2TD6LB9994K72","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,98.6,100,0,0,0,0.82,0.82,9,11,11
"4036","A2TD6LB9994K72","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,98.6,100,0,0,0,0.91,0.91,10,11,11
"4037","A2TD6LB9994K72","Answer.2C.5",FALSE,0,"2C","2",0,0,0,5,0,98.6,100,0,0,0,1,1,10,10,10
"4038","A2TD6LB9994K72","Answer.2C.6",TRUE,0,"2C","2",0,0,0,6,1,98.6,100,0,0,0,1.1,1.1,11,10,10
"4039","A2TD6LB9994K72","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,98.6,100,0,0,0,1.22,1.22,11,9,9
"4040","A2TD6LB9994K72","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,98.6,100,0,0,0,1.33,1.33,12,9,9
"4041","A2TD6LB9994K72","Answer.2C.9",TRUE,0,"2C","2",0,0,0,9,1,98.6,100,0,0,0,1.5,1.5,12,8,8
"4042","A2TD6LB9994K72","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,0,1,0,98.6,100,0,0,0,0.67,1.33,8,12,6
"4043","A2TD6LB9994K72","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,0,2,0,98.6,100,0,0,0,0.75,1.5,9,12,6
"4044","A2TD6LB9994K72","Answer.3C_Bal.3",TRUE,0,"3C_Bal","3",0,0,0,3,1,98.6,100,0,0,0,0.82,1.5,9,11,6
"4045","A2TD6LB9994K72","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,0,4,0,98.6,100,0,0,0,0.91,1.67,10,11,6
"4046","A2TD6LB9994K72","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,0,5,0,98.6,100,0,0,0,1,1.67,10,10,6
"4047","A2TD6LB9994K72","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,98.6,100,0,0,0,1.1,2.2,11,10,5
"4048","A2TD6LB9994K72","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,98.6,100,0,0,0,1.22,2.2,11,9,5
"4049","A2TD6LB9994K72","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,98.6,100,0,0,0,1.33,2.4,12,9,5
"4050","A2TD6LB9994K72","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,98.6,100,0,0,0,1.5,3,12,8,4
"4051","A2TD6LB9994K72","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,98.6,100,0,0,0,0.67,0.89,8,12,9
"4052","A2TD6LB9994K72","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,98.6,100,0,0,0,0.75,1,9,12,9
"4053","A2TD6LB9994K72","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,0,3,0,98.6,100,0,0,0,0.82,1.13,9,11,8
"4054","A2TD6LB9994K72","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,0,4,0,98.6,100,0,0,0,0.91,1.25,10,11,8
"4055","A2TD6LB9994K72","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,0,5,0,98.6,100,0,0,0,1,1.42,10,10,7
"4056","A2TD6LB9994K72","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,98.6,100,0,0,0,1.1,1.57,11,10,7
"4057","A2TD6LB9994K72","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,98.6,100,0,0,0,1.22,1.83,11,9,6
"4058","A2TD6LB9994K72","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,98.6,100,0,0,0,1.33,1.71,12,9,7
"4059","A2TD6LB9994K72","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,98.6,100,0,0,0,1.5,2,12,8,6
"4060","A2TD6LB9994K72","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,0,1,0,98.6,100,0,0,0,0.67,0.73,8,12,11
"4061","A2TD6LB9994K72","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,98.6,100,0,0,0,0.75,0.86,9,12,11
"4062","A2TD6LB9994K72","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,98.6,100,0,0,0,0.82,0.9,9,11,10
"4063","A2TD6LB9994K72","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,0,4,0,98.6,100,0,0,0,0.91,1,10,11,10
"4064","A2TD6LB9994K72","Answer.3C_Unbal.5",TRUE,0,"3C_Unbal","3",0,0,0,5,1,98.6,100,0,0,0,1,1.11,10,10,9
"4065","A2TD6LB9994K72","Answer.3C_Unbal.6",FALSE,0,"3C_Unbal","3",0,0,0,6,0,98.6,100,0,0,0,1.1,1.22,11,10,9
"4066","A2TD6LB9994K72","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,98.6,100,0,0,0,1.22,1.38,11,9,8
"4067","A2TD6LB9994K72","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,98.6,100,0,0,0,1.33,1.5,12,9,8
"4068","A2TD6LB9994K72","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,98.6,100,0,0,0,1.5,1.71,12,8,7
"4069","A1A0E950S4T4S5","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,91.7,100,0,0,0,0.67,0.67,8,12,12
"4070","A1A0E950S4T4S5","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,91.7,100,0,0,0,0.75,0.75,9,12,12
"4071","A1A0E950S4T4S5","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,91.7,100,0,0,0,0.82,0.82,9,11,11
"4072","A1A0E950S4T4S5","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,91.7,100,0,0,0,0.91,0.91,10,11,11
"4073","A1A0E950S4T4S5","Answer.2C.5",FALSE,0,"2C","2",0,0,0,5,0,91.7,100,0,0,0,1,1,10,10,10
"4074","A1A0E950S4T4S5","Answer.2C.6",TRUE,0,"2C","2",0,0,0,6,1,91.7,100,0,0,0,1.1,1.1,11,10,10
"4075","A1A0E950S4T4S5","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,91.7,100,0,0,0,1.22,1.22,11,9,9
"4076","A1A0E950S4T4S5","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,91.7,100,0,0,0,1.33,1.33,12,9,9
"4077","A1A0E950S4T4S5","Answer.2C.9",TRUE,0,"2C","2",0,0,0,9,1,91.7,100,0,0,0,1.5,1.5,12,8,8
"4078","A1A0E950S4T4S5","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,0,1,0,91.7,100,0,0,0,0.67,1.33,8,12,6
"4079","A1A0E950S4T4S5","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,0,2,0,91.7,100,0,0,0,0.75,1.5,9,12,6
"4080","A1A0E950S4T4S5","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,0,3,0,91.7,100,0,0,0,0.82,1.5,9,11,6
"4081","A1A0E950S4T4S5","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,0,4,0,91.7,100,0,0,0,0.91,1.67,10,11,6
"4082","A1A0E950S4T4S5","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,0,5,0,91.7,100,0,0,0,1,1.67,10,10,6
"4083","A1A0E950S4T4S5","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,91.7,100,0,0,0,1.1,2.2,11,10,5
"4084","A1A0E950S4T4S5","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,91.7,100,0,0,0,1.22,2.2,11,9,5
"4085","A1A0E950S4T4S5","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,91.7,100,0,0,0,1.33,2.4,12,9,5
"4086","A1A0E950S4T4S5","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,91.7,100,0,0,0,1.5,3,12,8,4
"4087","A1A0E950S4T4S5","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,91.7,100,0,0,0,0.67,0.89,8,12,9
"4088","A1A0E950S4T4S5","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,91.7,100,0,0,0,0.75,1,9,12,9
"4089","A1A0E950S4T4S5","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,0,3,0,91.7,100,0,0,0,0.82,1.13,9,11,8
"4090","A1A0E950S4T4S5","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,0,4,0,91.7,100,0,0,0,0.91,1.25,10,11,8
"4091","A1A0E950S4T4S5","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,0,5,0,91.7,100,0,0,0,1,1.42,10,10,7
"4092","A1A0E950S4T4S5","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,91.7,100,0,0,0,1.1,1.57,11,10,7
"4093","A1A0E950S4T4S5","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,91.7,100,0,0,0,1.22,1.83,11,9,6
"4094","A1A0E950S4T4S5","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,91.7,100,0,0,0,1.33,1.71,12,9,7
"4095","A1A0E950S4T4S5","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,91.7,100,0,0,0,1.5,2,12,8,6
"4096","A1A0E950S4T4S5","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,0,1,0,91.7,100,0,0,0,0.67,0.73,8,12,11
"4097","A1A0E950S4T4S5","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,91.7,100,0,0,0,0.75,0.86,9,12,11
"4098","A1A0E950S4T4S5","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,91.7,100,0,0,0,0.82,0.9,9,11,10
"4099","A1A0E950S4T4S5","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,0,4,0,91.7,100,0,0,0,0.91,1,10,11,10
"4100","A1A0E950S4T4S5","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,0,5,0,91.7,100,0,0,0,1,1.11,10,10,9
"4101","A1A0E950S4T4S5","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,0,6,1,91.7,100,0,0,0,1.1,1.22,11,10,9
"4102","A1A0E950S4T4S5","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,91.7,100,0,0,0,1.22,1.38,11,9,8
"4103","A1A0E950S4T4S5","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,91.7,100,0,0,0,1.33,1.5,12,9,8
"4104","A1A0E950S4T4S5","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,91.7,100,0,0,0,1.5,1.71,12,8,7
"4141","AWL5GWSYSY2SN","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,98.6,100,0,0,0,0.67,0.67,8,12,12
"4142","AWL5GWSYSY2SN","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,98.6,100,0,0,0,0.75,0.75,9,12,12
"4143","AWL5GWSYSY2SN","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,98.6,100,0,0,0,0.82,0.82,9,11,11
"4144","AWL5GWSYSY2SN","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,98.6,100,0,0,0,0.91,0.91,10,11,11
"4145","AWL5GWSYSY2SN","Answer.2C.5",FALSE,0,"2C","2",0,0,0,5,0,98.6,100,0,0,0,1,1,10,10,10
"4146","AWL5GWSYSY2SN","Answer.2C.6",TRUE,0,"2C","2",0,0,0,6,1,98.6,100,0,0,0,1.1,1.1,11,10,10
"4147","AWL5GWSYSY2SN","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,98.6,100,0,0,0,1.22,1.22,11,9,9
"4148","AWL5GWSYSY2SN","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,98.6,100,0,0,0,1.33,1.33,12,9,9
"4149","AWL5GWSYSY2SN","Answer.2C.9",TRUE,0,"2C","2",0,0,0,9,1,98.6,100,0,0,0,1.5,1.5,12,8,8
"4150","AWL5GWSYSY2SN","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,0,1,0,98.6,100,0,0,0,0.67,1.33,8,12,6
"4151","AWL5GWSYSY2SN","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,0,2,0,98.6,100,0,0,0,0.75,1.5,9,12,6
"4152","AWL5GWSYSY2SN","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,0,3,0,98.6,100,0,0,0,0.82,1.5,9,11,6
"4153","AWL5GWSYSY2SN","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,0,4,0,98.6,100,0,0,0,0.91,1.67,10,11,6
"4154","AWL5GWSYSY2SN","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,0,5,0,98.6,100,0,0,0,1,1.67,10,10,6
"4155","AWL5GWSYSY2SN","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,98.6,100,0,0,0,1.1,2.2,11,10,5
"4156","AWL5GWSYSY2SN","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,98.6,100,0,0,0,1.22,2.2,11,9,5
"4157","AWL5GWSYSY2SN","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,98.6,100,0,0,0,1.33,2.4,12,9,5
"4158","AWL5GWSYSY2SN","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,98.6,100,0,0,0,1.5,3,12,8,4
"4159","AWL5GWSYSY2SN","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,98.6,100,0,0,0,0.67,0.89,8,12,9
"4160","AWL5GWSYSY2SN","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,98.6,100,0,0,0,0.75,1,9,12,9
"4161","AWL5GWSYSY2SN","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,0,3,0,98.6,100,0,0,0,0.82,1.13,9,11,8
"4162","AWL5GWSYSY2SN","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,0,4,0,98.6,100,0,0,0,0.91,1.25,10,11,8
"4163","AWL5GWSYSY2SN","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,0,5,0,98.6,100,0,0,0,1,1.42,10,10,7
"4164","AWL5GWSYSY2SN","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,98.6,100,0,0,0,1.1,1.57,11,10,7
"4165","AWL5GWSYSY2SN","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,98.6,100,0,0,0,1.22,1.83,11,9,6
"4166","AWL5GWSYSY2SN","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,98.6,100,0,0,0,1.33,1.71,12,9,7
"4167","AWL5GWSYSY2SN","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,98.6,100,0,0,0,1.5,2,12,8,6
"4168","AWL5GWSYSY2SN","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,0,1,0,98.6,100,0,0,0,0.67,0.73,8,12,11
"4169","AWL5GWSYSY2SN","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,98.6,100,0,0,0,0.75,0.86,9,12,11
"4170","AWL5GWSYSY2SN","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,98.6,100,0,0,0,0.82,0.9,9,11,10
"4171","AWL5GWSYSY2SN","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,0,4,0,98.6,100,0,0,0,0.91,1,10,11,10
"4172","AWL5GWSYSY2SN","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,0,5,0,98.6,100,0,0,0,1,1.11,10,10,9
"4173","AWL5GWSYSY2SN","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,0,6,1,98.6,100,0,0,0,1.1,1.22,11,10,9
"4174","AWL5GWSYSY2SN","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,98.6,100,0,0,0,1.22,1.38,11,9,8
"4175","AWL5GWSYSY2SN","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,98.6,100,0,0,0,1.33,1.5,12,9,8
"4176","AWL5GWSYSY2SN","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,98.6,100,0,0,0,1.5,1.71,12,8,7
"4213","A21OQWV9J2YOMY","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,91.7,100,0,0,0,0.67,0.67,8,12,12
"4214","A21OQWV9J2YOMY","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,91.7,100,0,0,0,0.75,0.75,9,12,12
"4215","A21OQWV9J2YOMY","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,91.7,100,0,0,0,0.82,0.82,9,11,11
"4216","A21OQWV9J2YOMY","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,91.7,100,0,0,0,0.91,0.91,10,11,11
"4217","A21OQWV9J2YOMY","Answer.2C.5",FALSE,0,"2C","2",0,0,0,5,0,91.7,100,0,0,0,1,1,10,10,10
"4218","A21OQWV9J2YOMY","Answer.2C.6",TRUE,0,"2C","2",0,0,0,6,1,91.7,100,0,0,0,1.1,1.1,11,10,10
"4219","A21OQWV9J2YOMY","Answer.2C.7",TRUE,0,"2C","2",0,0,0,7,1,91.7,100,0,0,0,1.22,1.22,11,9,9
"4220","A21OQWV9J2YOMY","Answer.2C.8",TRUE,0,"2C","2",0,0,0,8,1,91.7,100,0,0,0,1.33,1.33,12,9,9
"4221","A21OQWV9J2YOMY","Answer.2C.9",TRUE,0,"2C","2",0,0,0,9,1,91.7,100,0,0,0,1.5,1.5,12,8,8
"4222","A21OQWV9J2YOMY","Answer.3C_Bal.1",FALSE,0,"3C_Bal","3",0,0,0,1,0,91.7,100,0,0,0,0.67,1.33,8,12,6
"4223","A21OQWV9J2YOMY","Answer.3C_Bal.2",FALSE,0,"3C_Bal","3",0,0,0,2,0,91.7,100,0,0,0,0.75,1.5,9,12,6
"4224","A21OQWV9J2YOMY","Answer.3C_Bal.3",FALSE,0,"3C_Bal","3",0,0,0,3,0,91.7,100,0,0,0,0.82,1.5,9,11,6
"4225","A21OQWV9J2YOMY","Answer.3C_Bal.4",FALSE,0,"3C_Bal","3",0,0,0,4,0,91.7,100,0,0,0,0.91,1.67,10,11,6
"4226","A21OQWV9J2YOMY","Answer.3C_Bal.5",FALSE,0,"3C_Bal","3",0,0,0,5,0,91.7,100,0,0,0,1,1.67,10,10,6
"4227","A21OQWV9J2YOMY","Answer.3C_Bal.6",TRUE,0,"3C_Bal","3",0,0,0,6,1,91.7,100,0,0,0,1.1,2.2,11,10,5
"4228","A21OQWV9J2YOMY","Answer.3C_Bal.7",TRUE,0,"3C_Bal","3",0,0,0,7,1,91.7,100,0,0,0,1.22,2.2,11,9,5
"4229","A21OQWV9J2YOMY","Answer.3C_Bal.8",TRUE,0,"3C_Bal","3",0,0,0,8,1,91.7,100,0,0,0,1.33,2.4,12,9,5
"4230","A21OQWV9J2YOMY","Answer.3C_Bal.9",TRUE,0,"3C_Bal","3",0,0,0,9,1,91.7,100,0,0,0,1.5,3,12,8,4
"4231","A21OQWV9J2YOMY","Answer.3C_Mild.1",FALSE,0,"3C_Mild","3",0,0,0,1,0,91.7,100,0,0,0,0.67,0.89,8,12,9
"4232","A21OQWV9J2YOMY","Answer.3C_Mild.2",FALSE,0,"3C_Mild","3",0,0,0,2,0,91.7,100,0,0,0,0.75,1,9,12,9
"4233","A21OQWV9J2YOMY","Answer.3C_Mild.3",FALSE,0,"3C_Mild","3",0,0,0,3,0,91.7,100,0,0,0,0.82,1.13,9,11,8
"4234","A21OQWV9J2YOMY","Answer.3C_Mild.4",FALSE,0,"3C_Mild","3",0,0,0,4,0,91.7,100,0,0,0,0.91,1.25,10,11,8
"4235","A21OQWV9J2YOMY","Answer.3C_Mild.5",FALSE,0,"3C_Mild","3",0,0,0,5,0,91.7,100,0,0,0,1,1.42,10,10,7
"4236","A21OQWV9J2YOMY","Answer.3C_Mild.6",TRUE,0,"3C_Mild","3",0,0,0,6,1,91.7,100,0,0,0,1.1,1.57,11,10,7
"4237","A21OQWV9J2YOMY","Answer.3C_Mild.7",TRUE,0,"3C_Mild","3",0,0,0,7,1,91.7,100,0,0,0,1.22,1.83,11,9,6
"4238","A21OQWV9J2YOMY","Answer.3C_Mild.8",TRUE,0,"3C_Mild","3",0,0,0,8,1,91.7,100,0,0,0,1.33,1.71,12,9,7
"4239","A21OQWV9J2YOMY","Answer.3C_Mild.9",TRUE,0,"3C_Mild","3",0,0,0,9,1,91.7,100,0,0,0,1.5,2,12,8,6
"4240","A21OQWV9J2YOMY","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal","3",0,0,0,1,0,91.7,100,0,0,0,0.67,0.73,8,12,11
"4241","A21OQWV9J2YOMY","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal","3",0,0,0,2,0,91.7,100,0,0,0,0.75,0.86,9,12,11
"4242","A21OQWV9J2YOMY","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal","3",0,0,0,3,0,91.7,100,0,0,0,0.82,0.9,9,11,10
"4243","A21OQWV9J2YOMY","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal","3",0,0,0,4,0,91.7,100,0,0,0,0.91,1,10,11,10
"4244","A21OQWV9J2YOMY","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal","3",0,0,0,5,0,91.7,100,0,0,0,1,1.11,10,10,9
"4245","A21OQWV9J2YOMY","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal","3",0,0,0,6,1,91.7,100,0,0,0,1.1,1.22,11,10,9
"4246","A21OQWV9J2YOMY","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal","3",0,0,0,7,1,91.7,100,0,0,0,1.22,1.38,11,9,8
"4247","A21OQWV9J2YOMY","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal","3",0,0,0,8,1,91.7,100,0,0,0,1.33,1.5,12,9,8
"4248","A21OQWV9J2YOMY","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal","3",0,0,0,9,1,91.7,100,0,0,0,1.5,1.71,12,8,7
"4249","A236MXN66UEJW6","Answer.2C.1",FALSE,0,"2C","2",0,0,0,1,0,93.1,100,0,0,0,0.67,0.67,8,12,12
"4250","A236MXN66UEJW6","Answer.2C.2",FALSE,0,"2C","2",0,0,0,2,0,93.1,100,0,0,0,0.75,0.75,9,12,12
"4251","A236MXN66UEJW6","Answer.2C.3",FALSE,0,"2C","2",0,0,0,3,0,93.1,100,0,0,0,0.82,0.82,9,11,11
"4252","A236MXN66UEJW6","Answer.2C.4",FALSE,0,"2C","2",0,0,0,4,0,93.1,100,0,0,0,0.91,0.91,10,11,11
